Country.Name,Country.Code,year,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NY.GDP.PCAP.PP.KD,PA.NUS.FCRF,PA.NUS.PPP,PX.REX.REER,PWT_PPP,exp_USA_to_i,imp_i_to_USA,exp_CHN_to_i,imp_i_to_CHN,NY.GDP.MKTP.CD,net_exports_ratio,REER_USA,REER_CHN,PPP_WDI,price_deflator,PPP_PWT,import_volume,export_volume,world_export_share,US_REER,CN_REER,US_merch_NX,US_GDP_nominal,CN_NX_GDP,FR_NX_GDP,IE_NX_GDP,MX_NX_GDP,SG_NX_GDP,CH_NX_GDP,UK_NX_GDP,US_real_GDP,CN_real_GDP,World_GDP,CN_ex_to_US_share,import_volume_USA_JPN,export_volume_USA_JPN,world_export_share_USA_JPN,import_volume_USA_DEU,export_volume_USA_DEU,world_export_share_USA_DEU,import_volume_USA_IND,export_volume_USA_IND,world_export_share_USA_IND,import_volume_USA_KOR,export_volume_USA_KOR,world_export_share_USA_KOR,import_volume_CHN_JPN,export_volume_CHN_JPN,world_export_share_CHN_JPN,import_volume_CHN_DEU,export_volume_CHN_DEU,world_export_share_CHN_DEU,import_volume_CHN_IND,export_volume_CHN_IND,world_export_share_CHN_IND,import_volume_CHN_KOR,export_volume_CHN_KOR,world_export_share_CHN_KOR,rel_price_CHN,rel_price_USA,rel_price_JPN,rel_price_DEU,rel_price_IND,rel_price_KOR,rel_price_FRA,rel_price_IRL,rel_price_MEX,rel_price_SGP,rel_price_CHE,rel_price_GBR
United States,USA,1999,10.75497532,13.58151913,38141.39765,1.0,1.0,96.84166667,1.0,887.2127426,980.6666402,462.6241128,566.0485621,666459000000.0,-2.95e-10,103.0708335,106.0060696,0.898458051,0.895441547,1.029048274,855270.21,587242.7144,0.086720621,92.97018542,96.05665373,-3904638532.0,629775.1003,0.004412484,0.025432142,-0.020755451,-0.059962022,0.096093292,0.031367669,-0.0379609,971383.952,843112.7389,1066837.407,0.643864037,311720.39267698646,805804.8829577366,0.0487498086772808,260648.6408054689,936027.4793503456,0.2382846741279961,271751.4015130595,774250.7986905506,0.285925884350334,364397.6316103341,752190.0544067784,0.0139973844986395,477212.68621728255,216045.87100165783,0.0878088566644202,988816.5809702552,521439.59905779455,0.1807798293065398,92879.44582631788,751940.8241739995,0.0919369222227616,350267.04603085225,682762.9293179943,0.2068760287182307,1.079874668516939,1.0,1.1229296402620805,1.078388692629123,1.0533984707984991,1.096690742437345,1.1902023370037116,1.207876945164132,1.077036636182361,1.095045561565122,0.8614329084575145,1.2038631651150957
United States,USA,2000,11.22706032,15.11346912,39107.62864,1.0,1.0,99.99916667,1.0,472.2149252,666.2409739,28.75381904,789.7248122,726174000000.0,-1.32e-09,103.7875386,97.95962313,1.111205178,1.005230138,1.062776033,313967.6434,930975.4611,0.085964307,97.04971177,105.4731919,-2036286362.0,777916.1076,-0.092967988,0.000490615,-0.066512836,0.034730654,0.017732431,-0.078700937,0.003086617,303576.6708,772150.4298,5964334.534,0.501773131,404203.8250988012,388546.5102945642,0.1504144874991478,691084.6237331396,641923.8596796414,0.2507899603325078,262105.4498871316,236914.86422550483,0.0311967978988976,678443.2994380576,344788.447462197,0.1903925727491977,783666.5214942003,366975.8000224056,0.0509794749977216,780396.6581788213,187533.2294721969,0.1181254799998929,118313.7253028343,556222.9834844205,0.2417449535224997,502474.2671853895,146965.83020375145,0.0533687891434202,0.8103407271919677,1.0,0.9402611729010498,0.9547900945796347,0.9148738532966051,0.9221477187896976,0.8842365932531678,0.9209264708807899,0.8052592785884228,1.0086065572671403,0.8715954255569531,1.109055442144457
United States,USA,2001,10.25020123,13.89255524,39001.1078,1.0,1.0,105.6491667,1.0,119.5942459,635.580694,372.4784145,661.5639394,509087000000.0,-1.58e-09,97.34749426,89.80937732,0.96048425,0.928712278,0.900751975,552150.5117,846907.6317,0.137562861,99.44755297,101.1741076,4099176609.0,312250.8017,0.081246284,-0.066036099,0.064380782,0.028844636,-0.090897857,0.030182801,-0.016809337,114164.4157,561114.2311,9387389.333,0.811518471,707909.2421468486,772467.4822537559,0.2919187161335332,198715.17406452665,19888.42393191838,0.0640651902065186,783349.9285100455,632767.132130757,0.0623457897442065,447329.0391695035,530496.6755687345,0.0260014386094551,819372.3306613641,655998.2958235167,0.1396918271019694,486984.5657201909,984507.919444684,0.051956462761597,953154.3095245172,648601.7834923486,0.0668145940910193,909636.04464912,592594.8630795006,0.2195267250798063,0.9033148643509771,1.0,1.0225285464077105,1.2136848521982533,0.8873686747075759,0.9084642835111559,1.0864401295492352,1.093195352240289,1.0090526211127355,1.1060213730730097,1.0044937457329466,1.0224434247620406
United States,USA,2002,9.65577507,13.72964954,39248.04984,1.0,1.0,105.4,1.0,713.2447872,290.2227491,434.1157078,723.1328373,664802000000.0,2.02e-10,97.1209088,94.95956845,1.130030368,1.16684259,1.12875418,948325.2397,971457.7693,0.075496444,91.69650094,110.6607671,9907169641.0,658449.9103,0.063272861,-0.070324212,0.040105725,-0.075582879,-0.06040344,0.065462646,-0.053749009,393269.3578,512218.8668,6239579.132,0.476083986,995404.8972136772,446057.38206697546,0.134039036381425,57303.19462642932,111862.18551129686,0.0113014408435309,178866.56547185528,201838.53085259316,0.0522650923399899,925028.6623319408,35694.27561901235,0.2368457393322605,277116.569396788,705562.3106733243,0.1325272201645871,862466.3920608391,581832.3310972446,0.030033405913592,879314.5742319743,928233.5630950576,0.0856111582292253,669505.2333288519,506410.9344641432,0.0692861122492228,0.7461179910520777,1.0,0.734255292155122,0.9577371172028538,0.8496352506873516,0.9381896089008469,0.8683533635796946,1.029291793333469,0.682040736094625,0.9214423810953725,0.8414215554957547,0.8428490808487725
United States,USA,2003,9.541621208,14.11991215,39883.46706,1.0,1.0,98.67916667,1.0,760.7850486,111.7233214,229.2330017,253.8311153,625883000000.0,9.98e-10,98.62474151,90.64604039,1.021045904,0.878722886,1.071416727,670597.928,927804.5297,0.145615705,100.5757394,104.6822286,-2881702686.0,675660.0187,0.010516267,0.054651825,0.076615519,-0.048079953,-0.019045274,0.036899709,-0.03842518,552258.4573,594476.725,2854861.547,0.52315599,362355.717060285,845636.688122937,0.0804355608820652,786944.4496564687,596938.8921270247,0.1564355859319326,746333.1096077403,525486.3163168611,0.1561297162842333,528814.4972707047,798701.4665715573,0.0132723557568649,273193.7645604959,935975.4098049174,0.0598169943813822,362034.2776497467,584513.9974182652,0.2927507306986247,765609.9952614164,457343.8817615152,0.1223468231499215,819902.7457675597,105463.70448864633,0.1685139831534951,1.1903531665310907,1.0,1.0482371309723213,1.0257577743536985,0.9225824620711667,1.0801050527499105,1.045209674529971,0.886358696954334,0.9484802986879226,1.029369842122201,1.0233920256733138,1.157915893270162
United States,USA,2004,10.16602325,15.45710087,40952.25119,1.0,1.0,94.12333333,1.0,561.2771976,1076.65891,472.6666085,159.6955894,911042000000.0,-2.22e-10,88.49039418,98.24243258,1.102592146,1.027064863,1.139038657,880560.4649,132430.4357,0.131445511,98.10426219,99.82452412,5250956276.0,953686.271,0.070361717,0.01353855,0.093315021,-0.087984407,0.020255435,-0.016533372,0.089086194,125526.6408,734179.3289,7459818.061,0.250520586,764922.3356475794,85442.0234088589,0.2789769953806019,819271.7925583628,104129.18163472827,0.2950133696982498,423763.4042443136,82475.83509479048,0.1266259844018709,970520.3090887944,23225.187166943884,0.2476436446692591,112193.44550436705,344278.44791605545,0.0920213169087063,625727.032351239,455259.79090330406,0.0328606870570902,734926.5657700591,161569.50433078603,0.018476564968025,302624.36162626004,98143.49986931772,0.1356107363822657,0.8618887114764555,1.0,0.7792282451103183,0.9606516696519257,0.7312512318584935,0.8319844897571037,0.8740727942751009,0.94478430830397,0.8596378782839615,1.0262560304869068,0.8702189603661478,0.8241695583418385
United States,USA,2005,10.58006954,16.35329437,41825.84525,1.0,1.0,92.76,1.0,770.96718,1080.501669,24.40019995,675.5532765,140902000000.0,-6.82e-09,92.42404469,100.0920919,1.036279235,0.996079424,0.939123058,946188.7204,257294.8037,0.085840618,91.28821901,106.3253892,1863538331.0,800448.5506,0.092479015,0.096599827,0.054949523,-0.058027905,0.054386173,-0.023386728,-0.041163824,603323.47,930622.8616,4410872.647,0.605043017,597245.147396599,486317.04430433497,0.1871245527902303,170805.54082462486,750397.9390128002,0.2905049027665733,278226.1531121696,521870.5431340668,0.2388877605734429,666763.9087325451,964061.4368778412,0.2060003311035637,989042.0011604758,411491.849016144,0.0279178116927787,60593.48368265064,637310.029149641,0.2972304099070981,223492.9647625188,476549.157184123,0.1082577105871557,215965.01123810827,392187.12700829486,0.2599100536449165,0.9236296778638047,1.0,1.0548337813600983,0.8793364184316594,0.8977978073641512,0.9391292618152287,1.0683650695750937,0.9984235262612396,1.021803399351141,0.9332852761447062,0.9237506867538458,1.107947016809615
United States,USA,2006,11.17498779,16.97720909,42615.7005,1.0,1.0,92.43416667,1.0,493.7955964,759.7217487,29.878551,726.1512653,352867000000.0,-2.73e-09,106.8343713,108.3821866,1.073213391,0.889754809,0.953035894,775688.3757,450221.2094,0.092034424,93.48378623,101.0574851,3834035974.0,863510.7428,-0.077895541,0.096449555,0.098846617,-0.073538865,-0.017382775,-0.021375517,-0.029219178,886854.4975,655331.6896,7015455.525,0.302904809,694784.7807131753,472181.21311125485,0.2210786008891693,809028.5436980603,675251.5696718723,0.1881138156489679,904824.5382287016,236502.9983759237,0.0674929620356915,819419.0515437276,971513.8988911044,0.2958344590672219,187402.69218592424,705364.4231122993,0.1066724125959917,245865.08718010527,955850.2970845868,0.2136381266315547,421768.78128438967,797819.3410070492,0.0595308607894789,746157.0064863756,445643.6357851237,0.1702969688969637,0.8220641434392986,1.0,0.8502060826410245,0.8674188505350099,0.9778173136865006,1.0182360490132945,0.9605248188708075,1.077527159740779,0.8819560703748245,0.9275594046328854,0.8217590885427184,0.9060748739762977
United States,USA,2007,11.17498779,16.97720909,43054.96753,1.0,1.0,88.84666667,1.0,522.7328294,406.8357493,658.0804485,891.4546278,955370000000.0,-1.23e-10,108.2248386,101.6346369,1.001050554,1.053720955,1.259093062,729617.5542,956928.4276,0.126760263,103.0256004,96.47539324,-6977450953.0,541377.9176,0.026166362,0.098533399,0.022953977,-0.061352742,0.042011661,0.017942364,-0.099258045,734258.975,899050.8757,1263877.506,0.577284015,159616.17782459944,271684.69951893727,0.1675873411250328,334761.62084937305,195468.20366843248,0.0635501000864911,309134.2314176114,229020.5601954115,0.0392663962570787,642072.4844939726,42494.703313974605,0.0526172329043006,136463.328088478,370254.4308481929,0.0761090291282951,229320.21193090163,937288.8851360484,0.1977006168614319,525312.1121890042,33581.494518449515,0.1615863309808122,442590.19758305134,635873.1222717836,0.1896329364573175,1.0797170679154329,1.0,0.8962238584406197,1.1313571791899732,1.0075677906272853,0.9174193124716057,1.227039495749582,0.9105667095010668,0.9305234628540048,0.968605102035636,1.1063743599906142,0.8277513754814824
United States,USA,2008,11.17498779,16.97720909,43054.96753,1.0,1.0,88.84666667,1.0,427.5410184,419.0514895,288.1525131,371.3559092,901237000000.0,-8.29e-11,98.7548198,98.90449736,1.195526949,0.98299167,0.899423225,971169.0099,370026.0275,0.023308016,104.4777799,103.3998742,-2022474145.0,266813.7283,0.0995988,-0.076276896,-0.092574079,0.037093429,0.057973901,0.076313454,0.069015525,660671.4907,731131.1627,6723103.234,0.169678116,404887.529798895,944178.5974952108,0.0132485829078128,575435.9344274729,640556.3196217138,0.0126027481706566,775719.8340220881,501429.02453053545,0.1928005768626221,509264.1220853475,87313.49513277682,0.143082345904407,538381.2350097053,684498.652252315,0.160312827921958,228770.0677081851,158299.8604201727,0.1484815324923034,686020.1758497468,930848.9272901986,0.2723518315531436,699209.7982356229,722991.0841448836,0.2293441954549245,0.7117868114238552,1.0,0.7558013926459803,0.8580879543184602,0.8117566189635095,0.7484253949678218,0.9333825631729863,0.8196440538790397,0.9105158598980274,0.8543121130429658,0.7873664452209684,0.9501840790374355
JPN,JPN,1960,8.643731496,8.644913382,,,,,,,,,,,,,,1.050925722,0.986268716,1.066912383,,,0.021035886,,,,,,,,,,,,,,,,248447.33874638824,905978.1732804602,0.2291530320213562,605863.1944934543,571052.4836469146,0.1539829718367336,760695.6240695396,576852.6752935873,0.0617277962547948,574727.4559975417,551547.7483037986,0.1319619895800389,812868.9794428608,561952.1082833699,0.0791159444275812,303632.129162656,429470.2214719811,0.2852768096158135,237641.39682667813,572148.3082824333,0.1872667356977331,27951.54069255173,155723.34062173896,0.1585683891567696,1.1351148316455424,0.9315127106575855,1.0,1.1080830829640689,0.9079019830099848,0.9082420222653947,1.101742988835133,0.8251861895145431,0.950258583546212,0.8421848256940846,0.9406010018660482,0.8854530567860629
DEU,DEU,1960,2.00864022,35.69555631,,,,,,,,,,,,,,1.164513014,1.028297096,1.106333648,,,0.194282872,,,,,,,,,,,,,,,,350021.4539078417,449160.3389264484,0.2938221810173723,914496.0868340768,253871.0769300841,0.0975649919140495,382708.61070609227,704874.8203259135,0.2447553718930178,826157.3617392468,355838.07773449697,0.0644430435755863,99084.61790791452,153245.0097787106,0.1445227271708228,605596.1042401806,889719.2374177019,0.1760525550275064,268576.2039309714,630434.2954912566,0.2330095112485195,846621.6881365674,234081.4176538796,0.1410878421731613,1.0243950558374781,0.8406524068266016,0.9024594052325463,1.0,0.8193446835966404,0.8196515552208332,0.9942783224232822,0.7446970377954059,0.8575697961242363,0.7600376168917593,0.8488542207051711,0.7990854389884904
IND,IND,1960,26.71306515,15.90786991,,,,,,,,,,,,,,0.954137547,1.055754845,0.954715614,,,0.092069554,,,,,,,,,,,,,,,,517996.87265701214,106188.00965831454,0.2176944061741337,574528.2154643422,710487.5050399493,0.1076688703981092,332658.41215402697,311235.8311792114,0.0866442779391679,568398.2464554955,638641.0862295507,0.1277877628388451,273560.23375165,418848.7746563184,0.2474882563723123,856866.1008438307,204541.77711310537,0.1335454045805141,303604.1644060414,428967.2446788027,0.1752530110743753,273879.66496725945,763332.9077626886,0.2987290961782605,1.2502614300745047,1.0260058112983996,1.1014404844504038,1.220487567711241,1.0,1.000374533002211,1.2135043313624048,0.9088934763406812,1.0466532746142942,0.9276164624092714,1.0360160231698754,0.975273843824532
KOR,KOR,1960,15.31508778,7.835199172,,,,,,,,,,,,,,0.954494903,1.085070008,0.858655402,,,0.07960875,,,,,,,,,,,,,,,,669958.3046624309,214715.3174077424,0.2445396374562444,870266.9422896189,258794.11274822577,0.2516489093409849,13476.010832778054,295435.96272330964,0.1228454503688057,924682.2633255016,657310.8909296427,0.0749581854069628,930817.3385540432,46443.75285147305,0.2070720980862152,469949.2252697552,755759.9518452851,0.144854476781728,600002.883810118,154436.75275495244,0.2948097789853075,525028.9140603893,247411.5108735233,0.1663863712313886,1.2497933412222737,1.0256216821306587,1.1010281130856914,1.2200306259781044,0.999625607220241,1.0,1.2130500041025365,0.9085531931855692,1.0462614151853675,0.9272691695033598,1.035628146251086,0.9749087083391162
FRA,FRA,1960,3.276070223,30.02831387,,,,,,,,,,,,,,1.157850046,0.977675337,1.006775672,,,0.125433522,,,,,,,,,,,,,,,,114849.40020624569,278776.9180988237,0.2569601341727486,427305.07985664177,866080.442690527,0.0359098321392581,468449.66665113816,93211.59627534676,0.1101696908991095,310939.22480375704,36861.8294374689,0.0155495594414573,515896.61099545343,804442.0518996951,0.1386653540174948,525872.4663272158,770366.5862491496,0.2482313220089649,440585.341838041,820976.1652692421,0.1637865989644975,779538.847852669,503315.7731299992,0.0882818491286442,1.030290043275604,0.8454900281620751,0.907652701341258,1.0057546035628864,0.8240596874320977,0.8243683249808326,1.0,0.7489824740223744,0.8625047703284368,0.7644113320698525,0.8537390402280124,0.8036838589027443
IRL,IRL,1960,34.5274183,5.785933586,,,,,,,,,,,,,,0.867209392,0.941740627,1.099377359,,,0.093628974,,,,,,,,,,,,,,,,139586.00115743995,489377.5757862248,0.2997683661495415,656640.5870942625,402279.8856396694,0.0363030498717817,185858.33856397265,324351.9598349112,0.2848768644824747,427152.821054965,228695.58711261008,0.1373703869305609,181559.92275207813,940102.8170421944,0.0363087048435896,938409.6331166652,190427.85180720076,0.2638228759747345,379249.23174921033,679432.372597663,0.2833815640884175,132263.23746097772,628189.5750605076,0.1685133638708782,1.3755863174507685,1.1288515519213842,1.2118477171658675,1.3428279545201234,1.1002389455210144,1.1006510213164296,1.3351447259233558,1.0,1.1515686951877475,1.0205997584491104,1.1398651768752983,1.0730342655237295
MEX,MEX,1960,26.48333304,16.27384273,,,,,,,,,,,,,,0.998651188,0.899630556,1.085732084,,,0.113874953,,,,,,,,,,,,,,,,328760.800403625,344993.3401065409,0.093697914701361,199551.4229756263,500317.6640550932,0.1383652529466509,20783.72142054936,352580.77220001275,0.0851767834924228,471184.2418280855,676450.8169032983,0.1165693856846169,227602.85285758693,881345.4722770193,0.0138433178460603,577980.9466557233,15814.15773037616,0.1853515187780393,546280.1717463235,76008.59020361214,0.2590757550398947,774984.9624172039,383164.1151350656,0.0265056166864271,1.1945325738700268,0.9802728718127756,1.0523451377499387,1.1660858445801998,0.955426237374085,0.9557840760311597,1.1594138773507374,0.868380674274029,1.0,0.8862691064059496,0.9898368908764569,0.9318022190146337
SGP,SGP,1960,5.336132601,46.17183752,,,,,,,,,,,,,,0.885073696,1.022104597,1.092180442,,,0.047236744,,,,,,,,,,,,,,,,664948.6932995813,776394.7091024783,0.1403214157724573,715092.1615441471,664713.7408350189,0.1298969524668492,619638.9918561549,498467.9164823509,0.1320138413792185,663930.2151411009,205979.0679341971,0.1583136927941825,750032.3507372867,409917.1615129156,0.2163874372330603,761380.4203379273,578933.6757780134,0.0146216177005754,608335.8882746553,323124.2133850135,0.2227210755024624,903385.2991631824,265517.75227052654,0.0456406382484201,1.3478215197121846,1.1060668421446342,1.187387814991623,1.315724350709887,1.0780317518327875,1.07843551030128,1.3081962001952887,0.9798160265289367,1.1283254631939712,1.0,1.1168581683846586,1.0513761703748568
CHE,CHE,1960,18.48091301,41.60813795,,,,,,,,,,,,,,0.988501787,0.970338432,0.862558593,,,0.063377557,,,,,,,,,,,,,,,,848041.1630180149,481266.3415587328,0.1674195660996683,928477.0301780548,884135.700983372,0.0285264217138445,134310.3311554675,421984.5904520956,0.1288584146687258,780808.4827793819,57183.32195460845,0.1365968155328656,463181.0524657127,201655.1547973892,0.0734669557416209,42101.79959140466,180751.8340035366,0.0346679227211059,409447.64222248906,10747.115787423048,0.2015808633782497,511542.1732824226,960024.7927356706,0.1436138479945248,1.2067973874082636,0.9903377827682166,1.0631500476994078,1.1780585825081569,0.9652360365434524,0.965597549294061,1.17131811113256,0.8772967367432791,1.0102674584239268,0.8953688376083836,1.0,0.9413694595576892
GBR,GBR,1960,4.65298154,40.30765206,,,,,,,,,,,,,,0.930545393,0.893101332,1.01353365,,,0.197508518,,,,,,,,,,,,,,,,557724.7713487463,871666.799399019,0.0542121513482789,432904.6057933588,461605.6301892861,0.1681951097161265,313183.5403416348,700828.6030521997,0.2567658203396952,633460.5485209681,542300.150341881,0.2771294867953587,581258.4467565333,402118.8868917514,0.2609801612388607,95775.37261583887,607258.8629720999,0.2858937660710723,854340.1948873845,853057.3663240795,0.1379410116754655,520143.0809290245,725228.7971404442,0.151046349339131,1.2819593573550687,1.052018177043406,1.1293653484349686,1.25143063708661,1.0253530393868706,1.025737067939038,1.2442703544715739,0.9319366884448161,1.0731891163099874,0.9511343591166432,1.0622821782107301,1.0
JPN,JPN,1961,4.628187935,38.79224699,,,,,,,,,,,,,,0.934548083,1.063077102,1.108602211,,,0.078108488,,,,,,,,,,,,,,,,855907.9626492597,995823.9326339276,0.1494830401688334,650816.6514328988,658351.7671888256,0.1352886249669359,717256.1754195704,458255.5437623658,0.2468923860596048,873703.1107246695,160455.56329167626,0.0850077288876498,714874.0478680731,273366.7665108812,0.0335484576730761,168871.6054408702,990552.9650784748,0.1715291013871369,767563.9778573931,670385.3205358332,0.0820351488044647,711471.9880711064,40606.35172670674,0.2258340213697649,1.1137224033019604,0.9783826221812495,1.0,1.1744737932333869,1.1606089014897696,1.1829904240464855,1.079390907059407,0.8771610277863038,1.172610443415783,1.1263912559970444,1.1021956416553904,1.0452263727986268
DEU,DEU,1961,16.23813376,4.114359164,,,,,,,,,,,,,,1.097602232,0.860006502,1.116238664,,,0.071784831,,,,,,,,,,,,,,,,390989.4331630035,227637.59050127436,0.0903244571699164,548854.9937705005,600880.8961957309,0.2979867220033733,747588.1976825525,842206.0323288237,0.2574323690712989,966963.9327613158,899574.1650878147,0.2634957502905364,193211.53156598823,948914.3670638382,0.1705763162281454,843016.2713840653,695756.5762373268,0.2896266617050095,883300.9008184996,752255.650185795,0.1924525294573856,869473.4674079674,937381.4702176756,0.1539436421327317,0.9482735244656462,0.8330391259627102,0.8514451371851802,1.0,0.9881948053472981,1.0072514438910143,0.9190421389376329,0.746854491637003,0.9984134598589263,0.9590603574865909,0.9384591193141816,0.8899529123770951
IND,IND,1961,35.94899457,6.860118051,,,,,,,,,,,,,,1.084644824,1.145251201,0.992824853,,,0.154549159,,,,,,,,,,,,,,,,323620.0181471959,615554.6634033518,0.2527103816553572,24355.89170616965,81430.26659367525,0.029165025250128,952455.8283953426,535473.5235750886,0.1910109153673503,45564.62440242511,829930.7580102043,0.0499280445413534,831376.9455417892,621460.2182501511,0.1500504889360431,580727.7364769749,496034.3985960904,0.1707238425433671,903792.6728192284,438982.59906359273,0.1136789508558924,505799.2338305884,416822.1972343586,0.2334199955934461,0.9596018106292092,0.842990796404704,0.8616166899257707,1.0119462221303148,1.0,1.0192842933808166,0.9300212204765014,0.755776581293122,1.010340728828297,0.9705175055535047,0.9496701604137283,0.9005844875538723
KOR,KOR,1961,26.61390864,25.19598422,,,,,,,,,,,,,,1.105561433,1.1613039,1.034396459,,,0.091232793,,,,,,,,,,,,,,,,360722.0288357617,849027.287422862,0.1106484433396221,908705.128568896,636561.523558789,0.0440516886894455,909036.6301025704,591843.0738837696,0.0830838973042113,12404.993587568502,760873.1011088819,0.1415242827487603,49824.48137807275,499782.6360988055,0.233725268453758,590090.7116744375,416971.4588413118,0.240530421554049,843469.6566538658,720780.9546434896,0.2046212157145693,79474.4797942553,201601.7681072448,0.0566285477678949,0.9414466767130795,0.8270418781875144,0.8453153801359132,0.9928007609867483,0.9810805547519491,1.0,0.9124257349161708,0.7414777076435877,0.9912256427273544,0.9521558527449103,0.9317029278100731,0.883545928650353
FRA,FRA,1961,13.21531923,45.47075722,,,,,,,,,,,,,,1.008742703,0.97054187,1.009218307,,,0.087972755,,,,,,,,,,,,,,,,179371.01091304809,945784.2685956334,0.0336885520127768,811197.4371709242,55903.379584544775,0.0559428767776886,519991.2239368101,700192.0430048065,0.0671598789474497,257598.50405599969,833115.2048781875,0.0357697716159604,160986.2212513911,553832.3181069324,0.2690684252154831,835301.9861590851,581173.002626849,0.2013201118941192,353240.5054613374,966845.997036942,0.0907072190233869,569026.4656284436,185922.55381737152,0.2466501302020949,1.0318063604371868,0.9064210341058596,0.9264484196224219,1.0880893896290222,1.075244282584912,1.095979608786325,1.0,0.8126444479470003,1.0863630921352994,1.0435433989949765,1.0211274103263575,0.9683483212269641
IRL,IRL,1961,15.19782119,4.772015582,,,,,,,,,,,,,,0.819749157,0.92410846,1.077206513,,,0.040632045,,,,,,,,,,,,,,,,830821.5081568715,297185.5607978968,0.0129247714869913,421329.9154776943,510554.8672867154,0.1042096544375963,946065.4478311776,678426.0035325944,0.0444391154896214,114000.44200707022,802426.4676304649,0.1951635547150636,901583.9635975212,153638.53803307016,0.108784224952977,828040.3967982813,214010.817311786,0.2108698411519408,37373.7393221113,979699.1100221508,0.2040985334175225,886452.1897812593,987177.9838236236,0.0124264867903104,1.2696897924348827,1.1153968213229892,1.1400415298017808,1.3389488999498906,1.323142347555961,1.3486582127708124,1.2305504609381381,1.0,1.3368246037732736,1.2841328106422196,1.2565488054536664,1.1916014730345128
MEX,MEX,1961,27.42776985,44.73539093,,,,,,,,,,,,,,1.095860842,1.033421468,0.948402755,,,0.163413629,,,,,,,,,,,,,,,,345284.1374551834,729772.3165069157,0.2595576113877263,100058.61349343832,115461.90286093198,0.2027041066813288,348892.97939997393,934791.1067033844,0.1757411756607401,812775.7928609061,792275.1214289463,0.2687535450466874,113959.19774502402,914144.7569552492,0.0208312774649115,645609.8876286763,443247.4924036535,0.1669287750753221,73056.67259361224,653955.6255521118,0.1612357989165703,242468.89735064725,565069.6527936446,0.092882912843841,0.9497803891782821,0.8343628761579566,0.852798135659637,1.0015890612505343,0.9897651074204548,1.0088520281300462,0.9205025531882268,0.7480412891694509,1.0,0.9605843631375963,0.9399503883358943,0.8913671020649536
SGP,SGP,1961,12.16882296,6.392544302,,,,,,,,,,,,,,1.052666789,0.969544549,1.069629739,,,0.09115048,,,,,,,,,,,,,,,,556846.3745411324,24865.9869329248,0.2590652570018439,358079.3873669054,612591.2756057013,0.2902865396229519,555028.8415948949,743106.0947443496,0.1221864894367548,807544.8324524788,997169.6735395144,0.1884023010296204,529982.8014630477,116430.0040039817,0.0632126021527069,973518.158726535,860676.1157111062,0.2302596571753386,330355.506737283,330317.6819561909,0.059177195253427,61235.29139453437,177905.97601486446,0.1962778468014333,0.9887527068168955,0.8685992695453033,0.8877909826411365,1.0426872429809315,1.0303781171156525,1.050248231019284,0.9582735140321786,0.7787356507929118,1.0410329778153569,1.0,0.978519351768017,0.9279425485893238
CHE,CHE,1961,11.88328271,21.45313915,,,,,,,,,,,,,,1.030054824,1.026449261,1.000511476,,,0.03277442,,,,,,,,,,,,,,,,582765.9534277447,880351.0140056381,0.280885724616253,530385.399372228,723774.1916444288,0.2732306163706444,548780.4822158469,955835.8388137694,0.025971747541807,130679.47139764269,754538.0643381812,0.209830138033408,239445.5663615211,364845.6632507301,0.0513885418163988,949691.089295829,478066.4889987554,0.1546863966086243,47548.34129263228,108737.67795117016,0.1602092446984483,849717.7567679625,391049.9898863448,0.27040430839924,1.0104579996608025,0.8876669306293157,0.9072799439653904,1.0655765173136067,1.0529971791093713,1.0733034856404886,0.9793097216736106,0.7958306081385819,1.0638859373955032,1.021952195624104,1.0,0.9483129249438863
GBR,GBR,1961,26.42074047,16.83694367,,,,,,,,,,,,,,0.976814303,1.046335053,0.98353103,,,0.143573602,,,,,,,,,,,,,,,,526317.728803359,73299.16362346186,0.0310382045622305,251731.62969242525,787922.6076397692,0.1382103516796995,32049.67496984032,348568.17102273006,0.2165158656911767,516777.32479359495,490874.7471106909,0.1595586509991822,667424.0010545158,389918.98725046526,0.0368282413951536,388449.44864132087,207410.02380992996,0.2431372869314707,517330.3496588291,896728.8215029028,0.245493483959281,733928.9069471183,817241.918026953,0.193157295093254,1.0655322447709898,0.9360485418690679,0.9567305475869962,1.1236549553267547,1.1103899898566492,1.1318030761881668,1.032686253571371,0.8392067504359627,1.1218722316354124,1.0776529231472567,1.0545042397889621,1.0
JPN,JPN,1962,2.80746042,14.95718422,,,,,,,,,,,,,,1.026089566,0.992583051,0.825408287,,,0.125817223,,,,,,,,,,,,,,,,12661.183928577486,736061.4446831208,0.1244800082740456,834180.0409708763,594111.0494823974,0.0305677256192395,45039.42680824439,973208.9575451398,0.1442371019793992,916375.7959962788,673906.8048478119,0.1381987772382365,892230.0205218617,808420.9000713106,0.0908097861338919,233683.83205927283,743278.5225519539,0.094818734310329,93267.5994543569,117637.357100775,0.0638278802266395,214418.495849781,760594.9606271444,0.2720509630742481,1.0747829765964114,1.013019231890328,1.0,0.9719932421571861,0.9711967395641561,1.0506807258578048,0.8826657652612755,0.9267211162733917,0.9011528707036867,0.861705710006216,0.8611814010006219,1.0039512135532231
