country,year,IRA,GTI,FDI,PGDP,HC,IS,UR,GRD,GRDP,ER
SVK,2012,11778.662000681275,5.909386074565328,5.889153371456418,34768.41258398527,11.048470554413257,32.72689530120161,78.49741149171479,0.5989461766494844,3.0549934400037557,-4.023625158712191
SVK,2013,12052.364504657233,4.528085943207824,5.024774195659478,23896.89008630132,11.114987458590075,21.917939138461183,57.37681286776888,0.1576058595517533,3.0445022241973603,-4.735776310463917
SVK,2014,842.2780888045017,4.65735122629914,5.609785151430996,37939.18372907174,8.967913176934301,20.425244592799263,55.85771572249234,-0.9263384765758428,3.0433083613687835,-6.016214272600818
SVK,2015,16884.15449880058,5.786188186563756,7.340043762808955,27950.487661024727,11.13311069897212,34.20394604541498,75.6685385136173,0.0411585745989642,3.009441869058425,-5.273916397084837
SVK,2016,7056.591199521183,5.312554483849758,4.8507307303726055,16778.222115967546,10.739790374540272,12.925082908387942,69.5169322381266,-0.9225132455705618,3.050428156465387,-5.258119845929036
SVK,2017,11360.689094750323,5.600644319376483,5.701371836237577,42685.14375561637,12.540295319257078,28.746874099419827,70.99473105292161,1.9479072611475257,3.048750423989492,-4.464573631565351
SVK,2018,18016.28581449798,6.026783802978679,5.084696583366121,27593.317567049897,7.747170373229165,20.53277688407548,74.77322559549263,0.477245231176956,3.0430716243793934,-4.581763221177905
SVK,2019,-5733.585207070679,3.4929666267419432,7.009867589660849,21150.9496699386,10.818500392446932,17.605909331296573,49.92347854327247,-1.0259074909426322,3.0279105104078083,-4.695137534252378
AUT,1993,-12280.649347013892,7.98586598161247,-4.835235053604627,34083.066375993105,3.1348184261293754,40.853893065739584,52.39298968193765,-5.535210877896646,6.419878392615462,1.1806691692707554
AUT,1994,26176.859309318454,8.259431764860146,-5.123835773634969,25557.799553771754,7.902233918353128,26.01306962066952,77.90563986104372,-7.22853156074595,6.446733991667897,0.4097063931134723
AUT,1995,17343.230145111324,8.344834133937805,-4.539734774249396,37808.59683002986,8.403068422610431,35.3244319245262,66.67140611948949,-5.613498287804973,6.430907947160646,0.8439613537280297
AUT,1996,-9349.396938359763,10.21065416377811,-5.653383412817446,9390.413408207034,6.593927637381007,26.60139840866613,77.51699873579157,-7.106280413065911,6.43686538609582,0.2076359028430305
AUT,1997,23120.829224714536,6.7818715416749065,-5.027834260546481,19526.688000784845,7.989168680799537,40.281097510740175,46.15106360939082,-7.480332372037655,6.436669034252647,1.3184532883569309
AUT,1998,41261.70477441138,8.564486977962236,-5.499234142409337,32325.245384856848,7.667102373784234,30.862696104882748,86.82090801654121,-5.8106843803908665,6.435508009923742,1.3204660592222142
AUT,1999,18715.922026175813,8.752564834694624,-4.8023359743361285,12082.63372989698,6.788478113269749,29.91797240752922,62.45444938617428,-7.435374589591924,6.436736641989539,0.8584375539541806
AUT,2000,8608.950319642043,6.866888666008883,-4.529239101825889,29576.32388956001,9.134876498272364,41.39113136314992,74.85049857975751,-6.119891936174515,6.424496677463003,1.067822935888492
AUT,2001,-1484.660078364028,9.646135534624618,-4.577491573806836,40275.50579948113,7.2939767046962,37.63302919140961,71.9701352496118,-6.547479396733585,6.441873844706157,1.927891655544827
AUT,2002,4522.375502999916,5.203229094829423,-3.840788454405111,16671.113211415985,9.03461987101958,39.13224998310879,59.08656377832858,-6.430074161884272,6.426047065145998,1.0578245445107584
AUT,2003,28911.6799197702,7.921873994829356,-4.781419678061221,32271.79673680964,10.374130558894194,40.65881400106851,66.24653166173486,-6.283863842426972,6.452222238996377,1.1301304540712334
AUT,2004,15497.590891401473,7.762569459007538,-4.855087767892894,29306.31348410511,9.65239379010286,19.1767790764258,72.09624423542944,-7.1203801726243805,6.442721978804392,1.7025714010917292
AUT,2005,34935.002027986826,9.133653023659448,-3.328161628161689,26191.863287271965,9.029996672597312,56.09413971683595,66.7111609703523,-5.790239876219029,6.442259428081628,1.4376951734055927
AUT,2006,26092.14477518712,8.432079183423076,-4.376862339220082,26024.656658100437,6.126579249425876,38.5709576965401,72.36102511365205,-5.43153235065535,6.4394008766906845,0.6764743334804657
AUT,2007,8690.953936890808,8.941577913188905,-4.621887631316192,31332.98612046374,8.00784938943423,54.62231755339476,93.81188977217587,-6.731940901584381,6.450664052100452,1.565185207421438
AUT,2008,20204.469727334523,7.615192472494596,-3.11628113636945,41600.33387752638,7.0367091569639415,52.39470047528158,72.73569778537927,-6.5037665714892166,6.434340121148957,1.7818155668721902
AUT,2009,25999.50966952205,7.737722588720301,-5.261506906305876,24336.708156254605,7.511054367315065,40.58060797453729,70.62866031232723,-6.9066120500011285,6.423639206404013,0.5242997351368484
AUT,2010,33051.9094804462,7.7688526649674845,-4.291013571171806,14544.51410676006,8.854798249171454,54.879537512587646,53.023203207364965,-5.931284365666103,6.443316134795435,1.719934741027389
AUT,2011,18032.47205795452,8.859482706089185,-4.246593238941439,35752.477601116705,7.676344620821922,41.23122841375199,81.28457166832494,-5.341002663411191,6.447734602983443,0.9571330680730434
AUT,2012,-3302.5957848116013,8.502895718454573,-5.751304801873847,32182.36247111604,7.572696737512273,43.55953511040688,92.60488038084242,-6.435718457566861,6.438473423035423,1.674693061908298
AUT,2013,35959.65226483483,10.925301826638703,-3.559970155746173,31515.82856372193,9.57299933158425,40.01284753130312,81.48721919158574,-6.403430206821276,6.454205113609169,1.916734392130437
AUT,2014,22086.57640675445,8.673749286332786,-4.571183650333074,42101.86322944674,10.513906830613523,43.97473294542265,63.809951126537456,-6.8701005357416856,6.445442323228998,1.1411809774924289
AUT,2015,27140.084933631275,8.323094487740983,-3.660342636369066,33820.33286654275,10.288349872211812,22.719940841913186,68.30476654814608,-4.638525395821304,6.421899552453432,1.724992270487809
AUT,2016,26271.132959523577,10.216677243350606,-4.188878736886967,44641.17466907938,11.07501368346972,47.94159029224684,65.07682853883242,-5.1363146841685845,6.4394477539877775,1.563676606117489
AUT,2017,34204.70051042735,10.185425535103665,-4.234679833735935,40361.74068222369,7.355452445988592,38.63174550220983,93.9594377503574,-4.958013144932438,6.452647395326498,1.5655594244216244
AUT,2018,32709.981597682094,8.872842906654746,-4.030974598567164,33595.36444712249,7.99658732926396,47.62971285342803,59.62879636110315,-5.582965902793405,6.435067691482652,1.0843865813453366
AUT,2019,-22611.633489059685,7.393041136157757,-5.1471984090797935,29009.900884138893,9.27560008693568,20.168856189182847,71.81840148531847,-7.105620260997598,6.433678855012414,0.9291902103322368
ITA,1993,-3233.722595091127,-0.3232378700683824,3.810106488458732,21305.917709154208,2.3922116698495115,41.34000531365527,86.88600104096214,7.312150946305334,2.4805781426676545,9.708863693199408
ITA,1994,25134.091067845704,0.595486857155608,4.119192008324598,33620.527193316186,1.8431554748285643,38.55588245478265,69.10842252114,7.067011885089996,2.48714723107542,9.714176435765092
ITA,1995,3791.557351990989,-1.1543297862246602,3.048072909188407,32444.28330164819,4.25666062746126,36.784413493036304,52.34686069147288,6.361103057511584,2.4726690566712715,9.431003307086335
ITA,1996,-6615.60081416323,-2.9635248513190646,4.116881177163453,31794.87841525886,-0.5750173443804911,19.22557781102699,62.26272874999663,6.417978221801036,2.467249071849334,9.274528451200286
ITA,1997,10879.962964277382,0.2037653332983593,3.7917972628100025,33746.587185732664,2.2013842494976394,36.696667287958185,58.99876474482777,7.217015232768214,2.4998947600116344,10.461489585869678
ITA,1998,43754.59659100299,-0.9931041851339232,4.788903854610929,41941.84162153107,3.8586680972566114,43.08527968138378,83.38884501200455,6.909283256333113,2.496918964957987,10.281391202370123
ITA,1999,26921.833325107425,-2.0384028474902447,2.978616783078633,23716.816266013597,1.452773792319599,27.908757738389436,49.035116558092376,6.90705286874411,2.468143577575104,9.528541469192426
ITA,2000,27595.75384094622,-0.0298861035623216,1.3430851625913764,15302.179384476887,1.0734693907166388,26.628071225826776,58.88082173608477,5.732699597810167,2.493773991607644,9.466233940043605
ITA,2001,14076.428644298212,-2.222166891583406,3.6235682449069295,38240.40690341517,2.03451007143223,28.23247295002429,65.60721246249317,6.65608928089101,2.4846014653023545,9.047308339605774
ITA,2002,42932.96706340309,0.3306448875581438,6.4602294563065845,44215.40629222273,3.4474842668005774,31.57425895606816,76.11460063212391,6.570178959579972,2.5140789124189613,10.007173318298149
ITA,2003,31788.601548138227,0.4346166280832166,5.346963817521181,59590.75185259317,3.57602373283076,38.188443666707,83.60913560612747,7.9963169298406305,2.4999719200060038,9.958457178476408
ITA,2004,9258.691495121457,-2.0937115407454963,3.760959313895036,17513.507024350263,-0.9718144044601048,23.882029376311973,71.90877193735692,6.679930305412566,2.482482650526237,9.455784879732946
ITA,2005,-4708.9831177712695,-2.331966682777776,4.807699815688688,37260.93193498901,0.9650380753625384,42.84107958105536,56.07452810067869,5.978936063102533,2.499142753184144,10.06294915624848
ITA,2006,11169.35988759852,-1.2176300102983717,3.3915464860290205,32132.01089932617,4.0564060217953335,34.83046314810295,66.4687694725468,5.782890362633524,2.49421039321282,9.01471372938627
ITA,2007,17190.756399211466,0.0799950647428264,4.80386161364193,40610.73068125929,3.770082119391499,36.22891709522952,78.64016010308097,7.181897237002083,2.497672631654754,10.07308061940009
ITA,2008,21997.679809575413,-0.3133801068322253,3.4135483809945084,27544.70343570484,2.497021795271949,47.23853483317397,77.2392784983001,6.803986312270034,2.4885941798191675,9.991066442913162
ITA,2009,18538.832636507763,-0.2549421093583262,4.482084373841277,20644.919568182013,2.870793586564491,34.843848848138244,79.365930303806,6.253469816535817,2.498813725588472,9.5794951592288
ITA,2010,49821.86742716724,1.772280867447285,4.31395016957582,26284.874216080563,4.161718603296363,30.23882386019172,92.253184828611,7.681601775154564,2.483472816750297,10.24421053992637
ITA,2011,22056.51620505745,-0.4283896336239849,5.442587307853847,32790.87883075837,3.792452528118467,29.280712419147594,65.34566003367614,6.808384793788277,2.4858061892956105,9.934570799664268
ITA,2012,146.2084396269347,-0.4763872916359815,2.974825099939355,29978.220593025675,0.1587241202893139,29.77999560115408,75.44391845539823,6.458982840488943,2.49863190468626,9.400560855112834
ITA,2013,26168.26870484416,-1.8608699640432975,4.222709374097705,24783.97303397424,1.0995869222666237,42.25290244757337,49.90738777516754,6.498269423496067,2.4927891001733338,9.605518621985702
ITA,2014,-7712.152466960673,-0.9232817301332928,2.194855584026196,19350.31043768784,0.7837195390665785,-3.690957880598077,49.434984759388925,6.286481330951767,2.4761986441959394,9.107213523767822
ITA,2015,53924.55523343332,1.1530098515018763,4.877495216955103,62956.82392119774,3.3053277081662653,46.84680280984556,65.21296821306223,7.86971316711595,2.498630559755161,10.151199383663638
ITA,2016,25554.973351325563,-0.4956539289487063,3.0732650932812917,26370.07528837441,2.1057114258130927,16.472814185566065,74.19495020980094,7.889549239379823,2.490709990328018,9.332596711763887
ITA,2017,-14531.11449012933,-3.5192728993628304,3.1855629400312067,31850.539003507143,0.7270085771388786,8.521919416050565,40.72424764618464,5.433851695196618,2.4599426761631653,8.782195351998464
ITA,2018,33383.553801957896,-2.553477288570976,3.274119603720953,9548.7986303,0.357947938169314,22.663463315541595,71.30219242537618,6.591871372730825,2.472807990804267,9.302777405696297
ITA,2019,14988.751256602916,-1.084504096102254,3.607901029105264,31483.835200944803,2.3067924395734885,36.92641916448907,68.73863948212164,7.896505766892151,2.494221025385077,10.297414388897565
ROU,1993,45912.12476885903,1.4523799746497148,7.996442071728083,26808.419500082087,-4.896374638902239,28.64755470029716,98.80528987240852,7.330420235658006,-7.259969507928098,7.060916067068438
ROU,1994,28291.66145962033,-0.0248422306839661,10.114761905132132,33465.95427755399,-6.733035223436724,29.84575095530844,79.30866822946949,5.942038101652555,-7.273557627094657,6.328344181947164
ROU,1995,25937.43059224652,-0.6154439752499901,8.50851068054893,36246.76630286368,-6.1492514805341525,23.992118152033868,105.62753137860992,6.828545601947954,-7.27371889447801,6.744978695631793
ROU,1996,21458.055800103844,0.7749644071854558,7.956689004765757,42968.67393239834,-3.899791831176232,32.328923220970054,82.66556882828772,5.885648974297552,-7.270540451814363,6.348710448023786
ROU,1997,29150.10487450669,-1.293591073067545,9.166480318037978,28164.86675245805,-5.918541065631933,14.131650209959645,83.23533375570985,5.932226061918636,-7.284375414722437,6.549135281292334
ROU,1998,18718.568440831907,2.3789365620228837,8.291879107319591,34749.765378338336,-4.867506147288971,21.574620026277763,81.846208003197,6.526469987497521,-7.27787772162856,6.612069131757602
ROU,1999,40977.36372952345,0.9693219937277444,9.70528789191856,49456.855254355,-6.808802669262866,30.92285680096607,86.29343398123689,5.836506932033319,-7.276989595668931,5.490013212481209
ROU,2000,30586.667119877115,-1.3021684136005565,7.439482766417242,31471.32962996855,-8.49630231427162,40.967489955831496,75.14819054983096,6.2196485284489205,-7.273926676973259,6.186454758074852
ROU,2001,23613.069112575533,0.0442353952089114,8.28667690617515,32895.49924876766,-5.145319182523078,16.587141918340254,64.49295707297851,5.886390197907764,-7.284422858967528,6.339707160325987
ROU,2002,52344.88592279553,1.2271080500034677,9.26013823775142,30258.45403080764,-3.668551487993625,34.10240724193217,92.15990840817508,7.052443331482197,-7.270001648685643,6.887079428753644
ROU,2003,25611.24182621026,0.2750425305489234,8.914305872285471,34784.205476204064,-8.182360335035082,26.43454729690028,89.40650880943775,6.163640123696057,-7.300435899627937,5.606862244662008
ROU,2004,21131.564304987187,-0.6619305357985859,8.7027887909259,28709.58710888404,-6.667044785020103,17.366513534603733,75.74541107544877,6.318536261544119,-7.285638733511202,6.546454989016445
ROU,2005,23023.617823487875,-0.4737416999828161,8.310935880983415,28109.09711007353,-5.907131783899603,37.90692987546126,99.8744245101194,6.2826079159484,-7.289657531968544,6.085598910143829
ROU,2006,26305.49519088303,1.2406298264999291,8.645148275906948,24054.51386850151,-5.183830213906971,34.35628767088876,94.26178995401496,6.2776736247700615,-7.276563569136649,5.726577772961127
ROU,2007,18418.145377824007,0.9205233635819724,10.21823015480743,36607.67913584714,-5.544486350901643,18.703298828872526,83.96737710127553,7.132627190576302,-7.269970538501808,6.6008890557667925
ROU,2008,5671.5307474979945,0.4257124418244538,10.11832721460888,28906.620342462986,-6.806648835930153,24.24762510161055,76.40477592081758,6.068453653651899,-7.276779731162391,6.4650252364548
ROU,2009,14988.721576664848,-0.0069802845723137,7.181380555187392,29209.74485116411,-8.23194464577179,19.81048881171209,63.18047466186836,6.343875114875743,-7.291289958018791,5.990607933818687
ROU,2010,42431.48175711456,-1.122230844680853,8.922632523223733,39112.63714997734,-6.337297041350679,29.14526649581276,61.71813901052105,5.373465963909539,-7.276699138301047,6.1320202797990895
ROU,2011,313.3285495710297,-0.8783849101248062,8.777605023348105,31103.443193412677,-4.915594440788196,20.91430648994564,65.29873436497442,6.466326725570031,-7.276025780295559,6.03395528784027
ROU,2012,34376.46835458857,0.0992882088753992,10.81978132071129,20013.522494076595,-3.305976717071445,18.99705554666584,98.69798684513675,6.904588022212394,-7.281333919253309,6.11599398468173
ROU,2013,6081.769093707477,0.5823718268212734,9.013489324978856,27805.36991957473,-6.009252452500133,18.70060448699645,72.87480198633166,6.948243910734934,-7.291129885673107,6.431650166850974
ROU,2014,13081.898302796571,-1.7786993986960713,9.225317305775931,14579.81701367799,-7.219612884323899,31.34627901815341,60.30300146306735,6.731721620731573,-7.290264769413382,6.023259096054953
ROU,2015,48271.813402194144,2.114678694388699,9.609983015177528,32347.261990346957,-4.719610282585002,49.365859411509724,119.80355456888232,6.933137630534836,-7.258739401572148,6.195758053993034
ROU,2016,28826.697370561054,0.7763729914109132,9.939801115956184,26817.23735595964,-5.182758232585414,14.034640830665149,70.92906252397091,6.523267509506457,-7.279606409940703,7.558572082065035
ROU,2017,12362.67634536649,-0.0234421561382522,7.4970828535343,9319.913308459363,-5.577537668418017,30.233449396294912,52.74954464143335,4.847011573920186,-7.29453448995582,6.652946416839754
ROU,2018,-2318.5189881186234,0.3808117334229877,8.540226725931554,24519.37494086929,-7.152161795252461,25.53119703836019,67.61194902551965,5.875175329447589,-7.28819040562757,6.556674678377011
ROU,2019,23196.22277937383,0.2916253684659562,10.076918118433769,30757.630418542813,-3.503762296792296,25.7998527754799,90.0376410977681,6.5923977395332125,-7.278612852012855,6.214197652020238
BEL,1993,9331.123040817967,0.4020862365081821,5.309096162351615,28496.494476435226,12.4418625387787,23.00856844949158,71.93705813614656,-10.107496760714383,-4.921290644433682,6.178491460447981
BEL,1994,41612.966335138655,2.7283442452529103,7.173888680614288,42458.38374843374,12.797513155914777,52.90158742368394,44.37223564367167,-9.429554386202875,-4.890555599232849,6.546067967210703
BEL,1995,-1323.6596079388837,-1.6533372484213924,2.99780581145835,37016.355922817456,11.005955596581211,42.341562349736975,60.31697859069492,-11.768732939358715,-4.93426196791959,5.726382716825201
BEL,1996,21291.696274667447,-2.0989337298019457,4.860664172763134,40448.80202713307,11.127771435698827,38.50081744284012,79.23269014848495,-10.75517053333806,-4.925981701381698,5.0400750807917545
BEL,1997,12630.54103144021,1.957420160906176,5.858133548209516,35746.01222937919,11.89990913757045,55.38822532497811,72.41198498223623,-11.072124669575784,-4.914807425784269,6.0439498465384505
BEL,1998,20192.08990504559,0.296401129569257,3.931661069087301,30809.281223236907,8.961080114163474,31.17888386982591,53.98980342890636,-10.521228109283497,-4.92663171409755,5.744649841601319
BEL,1999,35338.68493566405,3.135715976867956,5.081758538100617,32012.543969598053,12.278759296597908,50.511487527896094,80.30636505705591,-9.469395929424362,-4.915022852915919,6.4442561241863325
BEL,2000,21228.015761876177,1.431558952772897,4.550250852030969,33737.22573336179,11.947428891447894,54.83241715937631,68.48287410663997,-11.054299094092343,-4.93251346867213,6.26824337755366
BEL,2001,29602.640714146943,2.1300207195849543,5.158028708013942,36525.76963088394,12.304765030850136,43.03972152765418,61.144545619484845,-9.964348867199718,-4.905413655800607,6.286496944786018
BEL,2002,12783.54519506598,0.3099928581674778,4.627233631937049,24658.564568730348,9.380057758807409,31.814383888910317,72.99987885669695,-10.663408217196002,-4.928366495110831,5.623767677437465
BEL,2003,29161.249839673328,-0.4013695650758007,3.8685257050904296,13111.973264661305,12.166028452257908,45.07009664175175,69.19595670979658,-10.316424998728252,-4.938909403687054,5.677646428702671
BEL,2004,26748.04423060064,0.2400037341332286,2.4823385379255662,26271.441052070328,10.420408051242225,47.906618417574784,57.886930239326304,-11.192578020790911,-4.928054093132104,5.886128790107399
BEL,2005,30086.10880944101,-0.0057927649873406,4.298666889606073,9860.46698870957,8.05643213727915,29.316054685513905,51.52057720443945,-11.697554732692732,-4.940917179326251,5.308253454655687
BEL,2006,19671.460218648685,1.487911091245008,4.462973994493572,30048.815816788927,10.492603365618017,65.93294083318459,76.42942329708451,-10.894175617330124,-4.934571862514339,5.261244068333326
BEL,2007,6210.053704611006,-1.892779707492112,3.828526165081369,14762.453944321564,7.90141881356138,38.02536296322221,28.6860381837123,-13.2729132939699,-4.925118640527464,5.916466107672767
BEL,2008,20603.628655193494,0.7973957032484815,5.300654493629178,54269.92134483502,10.774123916208962,42.66067865423713,63.12747380303424,-10.296622503699725,-4.918674950531035,5.878527291341822
BEL,2009,22138.89692084381,2.3126896962293872,5.246857969308005,42817.26353729014,13.052760216547345,52.18773480553512,70.16914549459007,-9.501671688697323,-4.928229187154908,6.7251984896818
BEL,2010,30011.501098741443,0.3523542044487122,4.724929331732707,34202.628393725274,12.659291981084497,49.38152822993889,86.37808568852257,-9.02815179737167,-4.904623111561722,5.446324534529796
BEL,2011,12180.554128209456,0.9280840266604832,6.55037668635198,28940.036656731703,12.5106702835208,56.87399916649628,71.88406164506583,-11.07031970089957,-4.899281444056604,5.64138816058338
BEL,2012,8897.359304454041,0.037831606493293,4.40253087945129,20098.781344013743,13.018413856154332,45.58301730816992,73.89221319084142,-10.64142104756403,-4.920453843736972,6.322673030737368
BEL,2013,12196.03483547497,-0.598008649511172,4.712544109480101,36707.78435793366,12.373281761508414,34.213622758938165,47.646898378150034,-11.350368710741977,-4.91510942813844,6.041983008837168
BEL,2014,24807.9911563699,0.4523222190430869,3.14299620089572,31645.988905049708,8.938196861736825,46.36856263988045,55.26704451559004,-10.661661940269893,-4.924787371837561,5.576245259869025
BEL,2015,3290.881243213593,-0.5971649474001737,4.084404896794697,28057.120582431588,11.389493115538349,43.16263414914608,62.291974121922266,-11.286960502721758,-4.935006598734372,5.09667050655975
BEL,2016,7735.858960459307,0.6715777178308886,5.453621135662882,24016.278987221616,9.636635488255148,25.97578044596585,49.40377228563254,-10.657158032111983,-4.933770059819084,6.0289447365290965
BEL,2017,25498.7021119009,1.3494483001197928,4.11962410066111,38549.15468843345,10.14758605784375,49.62942311549464,85.0566843960984,-9.349699200234484,-4.920586789507522,5.5632294209464135
BEL,2018,17512.131001996495,1.7358188420321985,3.5459227187999813,16789.329072437486,8.182229782104258,38.47672251128825,33.65859822394256,-10.270724403811728,-4.91119670899351,5.490399932725065
BEL,2019,55894.71269484314,1.1258488651570555,4.814939409815884,32057.35069584213,14.027513288141432,56.6295184741382,48.26727567506258,-11.445137539934606,-4.928709424403236,5.658261013564658
JPN,1993,6078.918679870312,-0.4869893257687128,-2.787989411217429,11187.817832026249,17.08619211909798,37.429126216869975,70.4199085340066,9.502973889714104,-0.3399984770995168,1.8576607582613132
JPN,1994,27785.66695268292,-0.0273210022931693,-0.2157929549895216,46405.47760877224,19.598625458851394,43.82210985658668,75.6694161268237,9.380458648207362,-0.3351015520690539,2.955308857607035
JPN,1995,12190.458043036242,1.2588868976671428,-0.9903144759128976,30211.40438276918,20.811177192677576,34.067361130235646,74.45081840760058,10.711088509319245,-0.3424146158047351,2.601226138334916
JPN,1996,14299.430540040834,-1.2993142284748895,-0.9742802056131,36820.46973547516,20.04267396154925,38.33643491742191,89.01158865678183,8.31538445569025,-0.3378253813324785,2.552082771617359
JPN,1997,11150.409337559073,-0.3224626054618569,0.4614654595352605,33808.33677616544,20.095412718823617,42.3581494213142,68.49418245572467,8.746754412545855,-0.3471714378898228,2.6766023328756567
JPN,1998,-10596.936554133785,-0.3211560846855636,-2.2718387937829485,29060.055199548133,16.64531025852622,44.91114123070925,71.55859415372734,7.904387655290547,-0.3294737940639159,1.743262681814174
JPN,1999,1664.4107437300408,-2.1337981080002537,-2.532215126491809,28505.91931808786,18.95176441161135,54.27190449050127,66.1688693559822,9.01096625367758,-0.3498218927131369,1.840288171017879
JPN,2000,36803.4941643273,-0.4953671536865776,-0.969185331487504,33327.01871132454,18.142328452807615,31.54263691803793,55.36757235935509,9.379969123860535,-0.3345848783423836,2.371813315705166
JPN,2001,34894.15100428129,-1.481529002029653,-1.564344625033458,20987.488816869794,19.416750156611634,28.26595751747272,87.00374004236724,9.959176334682097,-0.3318048825628529,2.6548844891129546
JPN,2002,24279.66379728926,0.1614916877443706,-0.96122025993895,29276.341742452147,17.884862702809365,37.33528048935598,86.58770672592618,10.03787630624378,-0.3175774871530619,2.4775004923104333
JPN,2003,-1168.248834973845,-1.4544522514966722,-2.54935127313588,16488.168548562735,16.595310513461357,27.278047454503884,64.860307774948,8.155715645628696,-0.3539673057129488,2.1855642124300965
JPN,2004,27067.30975100983,-1.090262855331016,-1.8123272408853648,33835.46278169907,19.27839936720496,51.22117648078771,63.864909436566194,8.542634261923594,-0.3286468653581817,2.69705045429661
JPN,2005,11772.845851240363,0.7244286221800733,-2.137657130815942,34288.20602719957,18.90983038787681,30.32720388153409,72.24087447615821,10.33002685714287,-0.3377162153411382,3.1920080842356136
JPN,2006,22324.935749482684,-0.5572324563940665,-2.55527222778126,34322.50796612054,19.246096404180086,35.785198736792054,79.18191395885583,9.458341114993198,-0.3454318775346933,2.7573450705548206
JPN,2007,47850.74300696798,2.289460576000652,-0.5850219972943154,37176.1398104016,20.58113229978634,40.78612883629745,95.48296045934364,10.562442562256855,-0.3356290771410773,2.8208728346464857
JPN,2008,33106.53097117572,1.0226134764100907,-2.3213879773276505,42400.61875439614,19.31066007123615,40.49975240372691,82.1550070455455,8.380071110784016,-0.3288944549736433,1.950410137891032
JPN,2009,32444.650080448584,-1.5146092143066523,-0.6675067306657749,33570.078699150275,20.18941522085373,33.24969749151536,57.54533353303098,8.90631349066886,-0.3322014698344111,2.7264412958529727
JPN,2010,7084.617323799697,0.8845040468702088,-1.59800767306817,15341.433926813374,19.152427263727056,28.475991806923066,85.98667601832166,9.608423783161374,-0.3345066896575592,2.35383438239622
JPN,2011,36841.998862568085,-0.9589796579129136,-1.1649095572590826,32330.93526884176,18.004170228782826,37.16997105919501,67.3305202688637,11.010425975635094,-0.3238344285271735,1.9548307098926696
JPN,2012,13234.52528350736,0.2127089505513248,-0.5254552471569189,39975.87543931624,22.16299502624789,43.91300995642259,104.57849946934618,9.334442733869778,-0.3206167000343442,2.795297039240342
JPN,2013,17793.435925567854,1.204708394799689,-0.4549261114880458,32746.509992779324,23.150667694128494,55.49966390459269,85.81775760937529,8.534019080236956,-0.3257672685805678,2.695346691763679
JPN,2014,10595.425777238604,-1.1157846064462331,-1.768860052009197,39278.68563941887,17.65204796791068,34.45366048124317,73.0851604013862,8.829328188843137,-0.3347603345717111,3.188298262117951
JPN,2015,29236.184775719023,-0.0196596627924474,-1.8206947226244596,31662.41925503792,16.97447763617818,35.75962603278224,75.03624518159351,9.844388679405975,-0.3265717965336243,2.8831266205091897
JPN,2016,18014.44714096871,-0.9626798350871352,-2.349753798196492,20240.63298611537,17.704179359157784,31.490823859159622,55.73460147496913,9.440436581700066,-0.3406114919833948,1.9137642513316255
JPN,2017,10391.56048825831,0.4069863583308595,-0.7820641453682771,53273.001722106,20.60425912513853,36.70542934221367,76.68965974032538,10.204292649032409,-0.3226234953067937,3.426686015732753
JPN,2018,6880.1166334136615,-0.5220173047280872,-2.9321474907557548,29035.857337437777,17.147795302300924,44.95622741618657,63.22401086148406,9.677019311619183,-0.3366984400172218,2.39146643265294
JPN,2019,-7070.593979408761,-1.0767164078289486,-3.084477310004093,17342.63840772456,18.53353725798435,53.77208925168466,97.13306404396212,9.727767535747493,-0.3332759579236213,2.294491644354065
ESP,1993,7172.459837176151,4.715977178647769,-0.9354404384838784,19493.62686837448,20.52918638870222,14.492618329656684,63.53267084127819,-2.4123237331500977,-6.021092018828085,5.34204898770222
ESP,1994,4713.729868328239,4.648982092737656,-0.6913213109209737,35107.0259091651,20.959769245535742,40.41625702213519,62.68303076921963,-0.7314474635570387,-6.0350928766342165,5.410352764114142
ESP,1995,23314.555525631087,4.892201992204303,1.43599142358256,25913.83227600029,21.916178813043963,54.05612063580399,75.53206555765804,-1.870299101408736,-6.016695296900782,5.605170844348371
ESP,1996,33398.52900432441,7.727246412935694,-0.1686145149189988,37306.92962438994,19.398851593313484,47.59512321947448,79.47211248050642,-2.1224138150453227,-6.033190997008124,5.442390620962994
ESP,1997,1210.1187844452652,4.422264476485314,-0.1441329220368858,31106.59627193772,18.408163687329896,30.11869021949129,45.837127525236994,-2.072080414300805,-6.047951506385762,5.153098167727388
ESP,1998,23789.98210216757,5.061587925617069,0.4221622759568308,50980.66626978626,20.709834055282748,46.97622178045388,82.76024284760759,-0.0495000399532863,-6.041891804228875,5.29886587142289
ESP,1999,10738.565231007824,4.753588024557301,1.9129436122386207,35068.088507707245,20.909966424247983,45.8795621438143,107.63176890253396,-2.3165230903488423,-6.035108229471529,5.217501982816876
ESP,2000,14763.091610997984,6.636163027704066,0.4581660520694637,37063.676794748695,20.948537745801588,46.05237095085356,81.87021480558836,-1.3046065689721178,-6.0363476944257375,5.025188565411671
ESP,2001,21261.11532106861,4.653029500504071,-0.9000816139793759,32238.54674314551,17.559723083223595,41.84909443838271,57.58401300224439,-2.032859741283428,-6.030738118781969,5.504897584276562
ESP,2002,23207.96174163127,7.406083928447504,-0.9083810071130748,40683.21746268577,18.502779402047462,40.03230220661383,73.29782028867217,-1.7062644083403409,-6.0340767331677,5.098679735996109
